Index,HIP,Vmag,X,Y,Tipo,Name
1283,39117,5.37,531.9933002959303,611.0657891436248,Científica,HD  64307
1284,63432,5.37,734.6397992663233,588.1438321018179,Científica,*   9 Dra
1285,60978,5.37,740.954341318411,550.1385265024393,Científica,*  74 UMa
1286,92112,5.37,739.8620907219815,701.8664940718976,Científica,*  50 Dra
1287,28949,5.37,140.53687570552708,288.0338306750882,Científica,HD  41692
1288,62572,5.38,650.6779531042232,647.8177211247887,Científica,HD 112028
1289,84862,5.38,1158.6749094825796,608.2374699707798,Científica,* w Her
1290,38722,5.38,364.4929445238686,380.17643914335423,Científica,*  85 Gem
1291,70931,5.38,1072.069989980394,93.70337089506438,Científica,HD 126983
1292,60781,5.38,868.4184242523401,44.90263651288016,Científica,V* BL Cru
1293,66849,5.38,968.767861352556,47.16799364503758,Científica,HD 118978
1294,77858,5.38,1273.6625349913284,245.70400071444624,Científica,HD 142165
1295,20430,5.38,63.65125116619591,511.74768161228616,Científica,* chi Tau
1296,60379,5.38,864.1254934260256,50.5988278853342,Científica,HD 107696
1297,35589,5.38,414.9482724268091,40.1603507214447,Científica,HD  57917
1298,46404,5.38,531.4382551839965,256.92565719143613,Científica,HD  81809
1299,75178,5.38,1047.6295674367502,520.0845319190405,Científica,*  50 Boo
1300,100965,5.38,661.8073148673024,702.3230633832306,Científica,*  75 Dra
1301,91013,5.38,968.435808005033,712.1955788737571,Científica,HD 171779
1302,24799,5.38,176.14671805601927,508.62468879858,Científica,V* IQ Aur
1303,39538,5.39,560.7427267994453,631.9609639670336,Científica,HD  64486
1304,29850,5.39,174.9329636297992,360.35574480206685,Científica,* l Ori
1305,71500,5.39,1094.6202419795795,111.69177879660984,Científica,* a Lup
1306,18396,5.39,219.531168273014,622.7826595762805,Científica,HD  24504
1307,71618,5.39,935.6079527623476,540.4885063177319,Científica,*  33 Boo
1308,55650,5.39,748.6457657557576,299.35700469578455,Científica,*  79 Leo
1309,79195,5.39,1280.2895701901864,377.5225772070886,Científica,HD 145206
1310,19513,5.39,56.88934914534006,526.2178548727641,Científica,* p Tau
1311,78459,5.39,1087.9684945906697,547.1543882374059,Científica,* rho CrB
1312,32677,5.39,229.53339772933836,221.25777544199624,Científica,HD  49662
1313,82764,5.39,1226.937624672678,538.4955074185442,Científica,HD 152815
1314,22044,5.39,19.915386624924505,415.3217557483843,Científica,HD  30034
1315,46735,5.39,537.0629439578528,435.81004325232647,Científica,*   8 LMi
1316,56391,5.39,794.7333245741661,121.39587907954464,Científica,HD 100493
1317,77227,5.39,1234.5202855378311,373.1946416334668,Científica,*  25 Ser
1318,46454,5.4,526.575980221383,322.7460930540136,Científica,* ome Leo
1319,54849,5.4,730.5680418502836,291.5247723495842,Científica,* p05 Leo
1320,31579,5.4,293.71863029554663,489.2802579134596,Científica,V* UU Aur
1321,21036,5.4,9.146836512980196,440.5028856794422,Científica,*  83 Tau
1322,43721,5.4,474.9982320880411,418.9623232651661,Científica,*  57 Cnc
1323,46471,5.4,540.715907155476,481.4109867693256,Científica,*  41 Lyn
1324,17854,5.4,435.023700984799,668.7942982368957,Científica,HD  23277
1325,20376,5.4,342.29465260129047,638.6092709752488,Científica,HD  27245
1326,26536,5.4,182.99073169344277,481.70756294606736,Científica,*  26 Aur
1327,25499,5.4,112.71447070284545,426.0961842152173,Científica,* 115 Tau
1328,80214,5.4,1105.5953772800058,564.2404374244321,Científica,* nu.02 CrB
1329,47080,5.4,543.736532934254,438.6954523438204,Científica,*  11 LMi
1330,35795,5.4,331.2128323445649,135.9938434569399,Científica,HD  58155
1331,65728,5.4,787.6522400457153,570.5586660095237,Científica,HD 117376
1332,98962,5.4,810.0423734724889,756.686344007977,Científica,*  66 Dra
1333,70602,5.4,1034.3682055398667,432.05727443859234,Científica,* f Boo
1334,93713,5.4,941.2647765640407,734.5160357786407,Científica,*  51 Dra
1335,69989,5.41,1043.1965220303236,401.1226423939482,Científica,*  18 Boo
1336,67288,5.41,1037.9778301972017,246.07051691048508,Científica,*  87 Vir
1337,34301,5.41,260.11554343412314,239.0213361368345,Científica,HD  53974
1338,35855,5.41,333.008902061816,134.67007111733187,Científica,HD  58286
1339,61621,5.41,909.0713433695928,188.88608773647115,Científica,HD 109799
1340,37450,5.41,385.4872438850317,105.88638257557491,Científica,HD  62226
1341,83838,5.41,1121.8163251191745,608.7613636352716,Científica,* c Her
1342,77859,5.41,1274.0890088404842,249.09142131821747,Científica,HD 142184
1343,36363,5.41,365.43634173493626,103.32403056146129,Científica,* y Pup
1344,77060,5.41,1255.0764494930784,294.89658609282594,Científica,* eta Lib
1345,80693,5.41,1298.615155928489,412.80452649962297,Científica,HD 148513
1346,44818,5.42,496.29261354306055,413.59832490569386,Científica,* tau Cnc
1347,57512,5.42,814.403583003336,48.50979058418405,Científica,V* V918 Cen
1348,36778,5.42,364.89992436072816,115.54511955812605,Científica,* z Pup
1349,3721,5.42,529.7480706322308,720.0500340916703,Científica,*  23 Cas
1350,20776,5.42,529.6747032040188,666.5983446674948,Científica,HD  26836
1351,32311,5.42,269.7201435163318,442.9406850468412,Científica,*  28 Gem
1352,31299,5.42,258.9704423953208,110.68336135193218,Científica,HD  46815
1353,50333,5.42,613.9056355976626,344.128592830194,Científica,*  37 Leo
1354,61309,5.42,818.0366917332558,448.6920795439562,Científica,HD 109317
1355,62223,5.42,799.6258964139544,501.8588998733081,Científica,V* Y CVn
1356,105972,5.42,694.3073817852353,765.1709551996959,Científica,*   7 Cep
1357,70794,5.42,1105.2171403355558,311.83548225428433,Científica,* 106 Vir
1358,41817,5.42,434.8920843358844,196.04165760236236,Científica,HD  72310
1359,78012,5.43,1051.6109000095787,560.865421178988,Científica,* lam CrB
1360,54477,5.43,743.3729533000165,171.86587516142745,Científica,*  10 Crt
1361,54173,5.43,741.6552612295013,138.5587096370092,Científica,HD  96146
1362,43082,5.43,520.0366440533237,80.16605907872186,Científica,HD  75149
1363,87728,5.43,784.1718741687384,690.6539942271133,Científica,* psi02 Dra
1364,78246,5.43,1282.0436985125684,245.1972270272268,Científica,V* V913 Sco
1365,79387,5.43,1296.500440082027,349.41783988409816,Científica,*  16 Sco
1366,62423,5.43,724.9719825809848,586.3948029519422,Científica,*   7 Dra
1367,31121,5.43,189.9620417973705,260.5889871343688,Científica,HD  46229
1368,25769,5.43,385.5752226070162,612.7614230813823,Científica,*  17 Cam
1369,51585,5.43,641.834576328765,346.97287107522874,Científica,*  46 Leo
1370,23983,5.43,56.49910502377641,391.8894543056903,Científica,* h Ori
1371,15547,5.44,503.23217371951085,679.3859120377234,Científica,HD  19978
1372,32439,5.44,537.8189791814327,641.5463477291572,Científica,HD  46588
1373,29736,5.44,177.72365543157866,374.344741364253,Científica,*  73 Ori
1374,47204,5.44,621.2452327361198,53.3357688683807,Científica,HD  83520
1375,78893,5.44,820.512994814911,647.9918687781037,Científica,HD 145454
1376,34724,5.44,266.0373310215253,293.2147981948836,Científica,*  21 Mon
1377,43932,5.44,481.70291630196294,428.90003252665826,Científica,* sig02 Cnc
1378,43851,5.44,466.3333887457023,335.15071323525126,Científica,*  60 Cnc
1379,38497,5.44,399.0093637474213,117.11901099058556,Científica,HD  64572
1380,24254,5.44,470.6584130841031,646.4592982621654,Científica,V* BN Cam
1381,52737,5.44,693.3890429816132,214.96860667078064,Científica,* b01 Hya
1382,58379,5.44,830.8823110625815,55.249162809232594,Científica,HD 103961
1383,33184,5.44,233.23391947863055,292.496883670605,Científica,HD  50747
1384,46594,5.45,604.9822851663338,61.54586867032671,Científica,HD  82419
1385,59394,5.45,858.0877216956269,200.05049575592264,Científica,*   3 Crv
1386,36616,5.45,319.0741586663539,372.46019044881945,Científica,HD  59686
1387,77902,5.45,1158.1609165248085,488.2999877404827,Científica,V* QY Ser
1388,111056,5.45,619.1769313461957,718.5712930917646,Científica,* rho Cep
1389,42286,5.45,574.1683066367002,6.892465612666623,Científica,HD  73887
1390,73624,5.45,1171.3248230896031,187.3943126329868,Científica,HD 132955
1391,42459,5.45,535.2187905608324,46.7808288780119,Científica,V* HW Vel
1392,21735,5.45,17.06075713111443,424.5676327305656,Científica,*  93 Tau
1393,44405,5.45,483.9011081503896,391.23196060630454,Científica,* nu. Cnc
1394,33478,5.45,263.7261319613983,171.76584208091998,Científica,HD  51733
1395,60855,5.45,890.3744961154393,134.4169087564535,Científica,* u Cen
1396,41323,5.45,474.0322499508758,94.21938396263816,Científica,HD  71459
1397,53273,5.45,694.1758984963358,280.11686391411314,Científica,* p01 Leo
1398,35180,5.46,283.37191294699585,216.6408785880496,Científica,HD  56405
1399,75647,5.46,1205.3701738540435,167.39561354971448,Científica,HD 137432
1400,68940,5.46,1067.456793660779,292.4660761343413,Científica,*  95 Vir
1401,56700,5.46,802.3021403603884,90.92425127511548,Científica,* C03 Cen
1402,20156,5.46,247.03865525696537,612.3455349330567,Científica,HD  27084
1403,66634,5.46,831.3316332972511,547.925057617329,Científica,*  82 UMa
1404,34624,5.46,295.0960528853328,157.36145918470282,Científica,HD  55070
1405,34912,5.46,392.5137187118202,531.4471217577006,Científica,V* UY Lyn
1406,24902,5.46,221.72174052361083,539.6502928324657,Científica,HD  34557
1407,25861,5.46,80.28245832704704,343.06569912923186,Científica,* n01 Ori
1408,67304,5.46,1004.556401936392,88.4521486521961,Científica,HD 119971
1409,75572,5.46,1044.6045929078095,528.3341206009654,Científica,HD 137704
1410,56290,5.46,678.6146347528063,551.6400980511415,Científica,HD 100203
1411,27196,5.46,300.78626190994305,560.1874078666112,Científica,* omi Aur
1412,28943,5.46,162.40339654836555,181.62387988005656,Científica,HD  41841
1413,79488,5.46,1257.2566814197453,426.3495931851992,Científica,*   9 Her
1414,62131,5.46,920.8775998830472,184.62492874738015,Científica,HD 110666
1415,63066,5.46,933.9414031616787,119.82300778304972,Científica,HD 112213
1416,43325,5.47,509.48911583046095,104.88309023390624,Científica,* h Vel
1417,53781,5.47,663.3079063445476,482.79896341949086,Científica,HD  95212
1418,16470,5.47,215.8098296974689,641.9933572868421,Científica,HD  21699
1419,27338,5.47,144.01075562288207,413.8716975302448,Científica,* 130 Tau
1420,52004,5.47,717.3737203500106,38.54210276844457,Científica,HD  92207
1421,61071,5.47,833.9482326824736,411.6901651340656,Científica,*  21 Com
1422,78400,5.47,1285.7105152147626,296.33309167373733,Científica,*  49 Lib
1423,25695,5.47,145.3552951611918,461.49272431640173,Científica,* 118 Tau
1424,60044,5.47,674.8606150291827,614.1882265130603,Científica,HD 107193
1425,20982,5.47,553.5548478879595,667.9730370970802,Científica,HD  26659
1426,21039,5.47,18.291335142071215,451.8386465056768,Científica,*  81 Tau
1427,68581,5.47,1066.1957521079808,203.1742822492783,Científica,HD 122430
1428,34440,5.47,276.2297676661834,373.1458808631951,Científica,*  45 Gem
1429,65112,5.47,957.445319321538,75.71950449176533,Científica,V* V964 Cen
1430,22626,5.47,374.70596705494194,630.2973501511433,Científica,HD  30442
1431,44961,5.47,497.99447540112067,244.6716716257837,Científica,*  20 Hya
1432,60941,5.47,832.3736965277777,409.3426994018715,Científica,*  18 Com
1433,110725,5.47,625.8506207228205,753.0684034489879,Científica,HD 213022
1434,72582,5.47,987.2975045382858,519.3304380697176,Científica,HD 131111
1435,38639,5.47,424.612404028984,503.7466971281984,Científica,*  26 Lyn
1436,42080,5.47,520.3882940756638,570.7351243764045,Científica,*   2 UMa
1437,38048,5.48,341.58150042378054,231.04617885109468,Científica,*   5 Pup
1438,73133,5.48,1163.250390038394,299.7709117246844,Científica,* ksi02 Lib
1439,79280,5.48,748.6515472597176,661.2021250970506,Científica,*  19 UMi
1440,42712,5.48,520.2442169774799,70.15725488070393,Científica,HD  74455
1441,30214,5.48,171.92721643680358,243.00698998453424,Científica,HD  44458
1442,82402,5.48,1303.513197030961,465.78938820893165,Científica,* k Her
1443,76957,5.48,937.5034997242544,600.2287603680321,Científica,V* BP Boo
1444,56802,5.48,789.7010688062077,239.54478504570383,Científica,* iot Crt
1445,61318,5.48,891.9803761784157,266.30451806126314,Científica,* q Vir
1446,80008,5.48,1059.1694014726015,583.6874657985845,Científica,HD 147365
1447,38593,5.48,399.5158356681224,119.47387889836509,Científica,HD  64802
1448,44613,5.48,514.1972975463929,495.9955072294981,Científica,HD  77601
1449,72664,5.48,854.132030494015,596.9467113997715,Científica,HD 131507
1450,24679,5.48,48.81153982753641,246.25250570484616,Científica,HD  34538
1451,42715,5.49,538.1879198724657,48.64377014684904,Científica,V* KT Vel
1452,29150,5.49,165.3174090132655,185.33738244362385,Científica,HD  42301
1453,79672,5.49,1302.3790264034797,352.34591937320374,Científica,*  18 Sco
1454,37901,5.49,334.0605097348059,256.97908080671493,Científica,HD  62902
1455,46578,5.49,556.2529575983962,168.1200454213668,Científica,HD  82205
1456,61136,5.49,873.3027744995238,43.11756312404829,Científica,*  35 Cru
1457,50303,5.49,607.1994652495182,410.7449436628183,Científica,*  23 LMi
1458,27517,5.49,112.5449932722432,233.42633946615192,Científica,HD  39070
1459,61724,5.49,854.8293695016299,399.1622844190209,Científica,*  26 Com
1460,18434,5.49,109.68935622819214,578.0040064017637,Científica,HD  24640
1461,52689,5.49,667.5274267645946,348.5443933812344,Científica,* k Leo
1462,14417,5.49,520.8522222777837,681.6561854714972,Científica,HD  18438
1463,45526,5.49,511.7558013679365,244.9912974507764,Científica,*  24 Hya
1464,76133,5.5,1209.9626847998215,369.39731676040367,Científica,*  11 Ser
1465,35564,5.5,415.8488531878917,39.08450985136273,Científica,CPD-52  1153
1466,51821,5.5,692.1271860451801,119.30924217593628,Científica,V* U Ant
1467,76106,5.5,1235.5799571814046,267.7858830841021,Científica,HD 138413
1468,49005,5.5,586.7746307074665,528.5486382822555,Científica,HD  86378
1469,66435,5.5,734.2208490193703,612.6121628166891,Científica,HD 118904
1470,20171,5.5,32.482341192230905,491.22119579199153,Científica,*  53 Tau
1471,24450,5.5,53.919987769629024,361.8284828287512,Científica,HD  34043
1472,23900,5.5,112.10573688260644,470.4699185604221,Científica,* 103 Tau
1473,25950,5.5,117.4475904584896,418.4724138856228,Científica,HD  36408A
1474,52686,5.5,663.9690059388292,368.4848243932156,Científica,* m Leo
1475,67172,5.5,1031.5473904543585,271.32987657911025,Científica,*  86 Vir
1476,56497,5.5,798.0886152440876,84.68003996840446,Científica,HD 100708
1477,84835,5.51,1034.741686039661,647.5549236013403,Científica,*  74 Her
1478,29941,5.51,177.622887467321,198.37246521085825,Científica,HD  43955
1479,59232,5.51,855.8025064947475,122.49808446382455,Científica,HD 105521
1480,23043,5.51,64.01818978576858,440.473187378356,Científica,HD  31539
1481,52422,5.51,652.8395408490687,399.7445029714057,Científica,*  40 LMi
1482,54029,5.51,720.0405760933415,242.4137614841748,Científica,HD  95808
1483,52221,5.51,728.6662931856569,11.931119945172162,Científica,V* V364 Car
1484,75049,5.51,1064.0061147515007,505.6948650894601,Científica,* omi CrB
1485,82480,5.51,1333.1142796206304,432.324089706074,Científica,*  21 Oph
1486,67250,5.51,903.2415935414008,494.9602501282504,Científica,HD 120164
1487,20860,5.51,557.9727680144282,668.4783638790601,Científica,HD  26356
1488,93340,5.51,921.0287507618524,730.6620821215378,Científica,*  49 Dra
1489,73193,5.51,1144.957464394726,357.01233450206183,Científica,*   1 Ser
1490,70915,5.51,1085.7061067985123,115.63222310259589,Científica,HD 126981
1491,47267,5.51,598.9076626124574,97.75686663777306,Científica,* y Vel
1492,92549,5.51,953.6625465590196,725.1131875580089,Científica,HD 175225
1493,66091,5.52,1009.0513579052122,254.0471506015383,Científica,*  75 Vir
1494,60170,5.52,812.333735163468,417.51829974822226,Científica,HD 107325
1495,51384,5.52,616.272603181458,646.1410991306682,Científica,HD  89571
1496,39566,5.52,483.938983632867,43.08746827001177,Científica,HD  67364
1497,40282,5.52,483.5453643574185,57.11070177954179,Científica,*  16 Vel
1498,74732,5.52,1205.3016417176689,247.36400414589903,Científica,HD 135534
1499,25555,5.52,106.2189463492424,414.7021117852295,Científica,* 116 Tau
1500,41395,5.52,417.5141350877425,227.99570571366024,Científica,HD  71377
1501,73497,5.52,1157.4699401518135,345.85397694547396,Científica,HD 132833
1502,54336,5.52,715.7532435786995,299.13967788835885,Científica,* p04 Leo
1503,85385,5.52,1264.535973896605,564.2946116340404,Científica,HD 158148
1504,50935,5.52,618.4267787943322,429.94257103378067,Científica,*  28 LMi
1505,73634,5.52,1013.1484880152834,518.1246675069398,Científica,HD 133392
1506,109474,5.52,641.0645704449985,755.5284417312749,Científica,HD 210884
1507,22854,5.52,306.7317700269046,606.0250132781651,Científica,*   5 Cam
1508,24555,5.52,72.37608148423612,396.5641671800522,Científica,*  18 Ori
1509,31583,5.52,198.4519798709374,275.2184769809678,Científica,HD  47054
1510,39360,5.52,432.0790187647058,95.38835268521198,Científica,V* V336 Pup
1511,50456,5.52,649.6964370821131,162.2513145837234,Científica,HD  89353
1512,28098,5.52,171.4007137538803,134.53510623721434,Científica,* sig Col
1513,41152,5.52,474.9267622454293,522.0174213006187,Científica,HD  70313
1514,19335,5.52,141.40244400430657,579.1326308455722,Científica,*  50 Per
1515,78436,5.53,1275.9319578117218,344.31286051621015,Científica,*  50 Lib
1516,63950,5.53,896.0994219675209,414.1207907832549,Científica,*  40 Com
1517,69658,5.53,1090.8410795977477,251.91744673541257,Científica,HD 124683
1518,20789,5.53,52.93687081876912,494.3873524239327,Científica,*  72 Tau
1519,40035,5.53,387.48190429484976,222.53860112227028,Científica,*  18 Pup
1520,77464,5.53,1244.70649601095,363.8391151636176,Científica,*  30 Ser
1521,69462,5.53,1031.3240817252092,72.28928385976295,Científica,HD 124147
1522,67819,5.53,1043.3398817419336,161.06916932864783,Científica,* y Cen
1523,30651,5.53,374.1529004446593,567.112975033341,Científica,V* RR Lyn
1524,80460,5.53,1080.895702776348,579.7361521536731,Científica,*  25 Her
1525,25853,5.53,88.43801220469928,197.91589786879672,Científica,*  10 Lep
1526,58159,5.53,789.7218058431093,365.5445182738141,Científica,* o Leo
1527,81290,5.53,960.5650191143312,632.4859122643196,Científica,*  16 Dra
1528,76126,5.53,1235.172173981576,283.9093779801299,Científica,* zet04 Lib
1529,69536,5.53,1034.6677997188538,398.600426114947,Científica,*  14 Boo
1530,26382,5.53,125.0852095380273,415.7369839155215,Científica,* 122 Tau
1531,35136,5.54,377.6296565116024,513.0464566070343,Científica,HD  55575
1532,84183,5.54,876.10155951328,670.0341624510129,Científica,HD 156295
1533,27581,5.54,138.71194264905793,394.547094158353,Científica,* 135 Tau
1534,29842,5.54,237.01723199863187,100.97757994128573,Científica,HD  43899
1535,78132,5.54,1191.623558407511,462.7744255070815,Científica,* phi Ser
1536,45219,5.54,604.4168894423026,26.2151015020904,Científica,HD  79698
1537,25143,5.54,223.85896008455111,537.8427457915277,Científica,HD  34904
1538,75127,5.54,1199.4081421576088,339.1757392086886,Científica,HD 136479
1539,32609,5.54,389.1394266864404,557.0349680948666,Científica,BD+55  1122
1540,60212,5.54,733.7557124182844,546.1181212040666,Científica,*  70 UMa
1541,57013,5.54,808.3970386437662,111.40921449186663,Científica,HD 101615
1542,28524,5.54,191.3381611055426,120.48515345265362,Científica,HD  41047
1543,58576,5.54,829.7706778734446,255.2150557632866,Científica,HD 104304
1544,56146,5.54,741.7424696252373,372.424659667223,Científica,*  86 Leo
1545,17203,5.55,122.52199480518576,601.9003437656295,Científica,HD  22780
1546,52136,5.55,630.8217576682183,515.8057932476507,Científica,HD  92095
1547,34267,5.55,318.8029358400919,460.2919157821259,Científica,HD  53329
1548,67057,5.55,1031.5713267181047,253.2682856967706,Científica,*  83 Vir
1549,30143,5.55,226.64271492179037,120.65659255947668,Científica,HD  44506
1550,43496,5.55,461.8637332746515,251.75535379595067,Científica,*  15 Hya
1551,40793,5.55,549.6571655785785,615.964838318794,Científica,HD  68375
1552,37521,5.55,333.5161881448362,356.7068537553773,Científica,V* NZ Gem
1553,80480,5.55,721.2009550938229,667.4473254220011,Científica,HD 149681
1554,114831,5.55,580.1773489730692,749.8948229793017,Científica,V* V388 Cep
1555,24738,5.55,230.90913633263517,547.8277684895149,Científica,V* PU Aur
1556,71837,5.55,1084.656040996546,405.65949893447896,Científica,*  32 Boo
1557,84949,5.55,1092.7886891536934,632.756026734043,Científica,V* V819 Her
1558,70054,5.55,1075.6419842946586,126.7379760483192,Científica,HD 125383
1559,30728,5.55,184.0646979202059,320.2155925705856,Científica,HD  45415
1560,36258,5.55,332.54097601696606,149.687068203714,Científica,HD  59256
1561,30720,5.55,181.5866068471227,303.49482132877256,Científica,*  78 Ori
1562,71419,5.55,1092.6421566031647,111.05819186179735,Científica,HD 128068
1563,20234,5.55,254.93902264266652,614.287061376178,Científica,* b02 Per
1564,57870,5.56,821.7020818471057,51.91969412235467,Científica,HD 103101
1565,115746,5.56,610.7453517104323,681.7768720135831,Científica,HD 221525
1566,46982,5.56,544.4404753854042,257.81542470221996,Científica,*  33 Hya
1567,89482,5.56,1078.7671281244418,685.7385544365235,Científica,HD 167965
1568,44299,5.56,533.5316360059157,99.42348531981644,Científica,HD  77475
1569,41400,5.56,413.16672959833613,342.3811270916839,Científica,*  27 Cnc
1570,75257,5.56,1008.939108230042,546.0261547808065,Científica,HD 137071
1571,5566,5.56,437.1431681371849,740.614203195729,Científica,HD   6960
1572,29205,5.56,151.76986223953884,229.4103244792608,Científica,HD  42341
1573,60735,5.56,889.1878263044182,161.8790024840546,Científica,HD 108323
1574,45924,5.56,569.3126507297429,100.23691233271968,Científica,HD  81034
1575,34065,5.56,344.1020696378202,77.21101149846234,Científica,HD  53705
1576,83692,5.56,1230.475356880496,553.7532733574133,Científica,HD 154733
1577,56770,5.56,717.0551114505141,479.77064710729474,Científica,*  59 UMa
1578,45189,5.56,556.7807176175626,93.12241824088024,Científica,HD  79416
1579,42535,5.56,534.8834126430945,48.722037683709345,Científica,HD  74196
1580,48310,5.56,663.8199218276746,17.004403837341698,Científica,HD  85656
1581,47717,5.56,631.4399618208694,53.1674146015484,Científica,* O Vel
1582,51376,5.57,672.6996020015107,156.61455187233082,Científica,* del Ant
1583,64122,5.57,957.5430275780324,276.81184650477286,Científica,* g Vir
1584,5589,5.57,443.4005087068808,738.719293464447,Científica,*  32 Cas
1585,22393,5.57,129.27572277786334,518.4903708840219,Científica,HD  30454
1586,53064,5.57,640.6207800436628,540.5371835436528,Científica,*  42 UMa
1587,51685,5.57,632.4059883164219,435.8878669993733,Científica,*  34 LMi
1588,7965,5.57,446.6358337886533,720.1531094969438,Científica,*  43 Cas
1589,70243,5.57,1095.579687522839,169.5972486870795,Científica,HD 125745
1590,66640,5.57,981.5552729258136,374.7220864163519,Científica,HD 118889
1591,77163,5.57,1210.6320858966958,410.7314837901647,Científica,HD 140775
1592,31277,5.57,212.2184929783294,375.6940484924271,Científica,HD  46374
1593,38152,5.57,478.8783337711936,26.07874035193317,Científica,HD  64067
1594,77048,5.57,1075.112799846862,532.4889939168822,Científica,* pi. CrB
1595,61968,5.57,886.5718207139132,339.0465540437977,Científica,* d01 Vir
1596,47168,5.57,543.3704214774828,418.5351124766855,Científica,HD  83069
1597,43903,5.57,536.9844955445343,565.8308884785625,Científica,*   6 UMa
1598,61296,5.58,894.5000383090336,251.44747119817728,Científica,HD 109272
1599,40944,5.58,415.97810040030697,193.5932958757827,Científica,HD  70442
1600,35044,5.58,302.4388522900092,159.7051335135447,Científica,HD  56160
1601,37441,5.58,410.4140029296386,509.5432484954936,Científica,HD  61363
1602,16210,5.58,232.9267041759171,648.9419097232635,Científica,HD  21362
1603,58110,5.58,798.5158993372829,334.8658272698447,Científica,*   6 Vir
1604,37204,5.58,366.990451291913,452.9877381873599,Científica,*  70 Gem
1605,20995,5.58,17.309746003921116,451.9256051979124,Científica,*  80 Tau
1606,47963,5.58,616.2340143335905,92.05340789848393,Científica,HD  84816
1607,55765,5.58,735.4969100655808,363.3544088919322,Científica,*  81 Leo
1608,70791,5.58,894.9045117156761,555.6241528384944,Científica,* g Boo
1609,41377,5.58,427.0085695777945,410.79080524171206,Científica,* phi01 Cnc
1610,63738,5.58,956.5513679086124,223.2799522554023,Científica,HD 113415
1611,51364,5.58,671.5487996291185,160.60007623673278,Científica,HD  90957
1612,51140,5.58,697.092784797894,53.750582729947574,Científica,HD  90677
1613,36723,5.59,308.7675336732259,306.75317840909094,Científica,* del02 CMi
1614,40678,5.59,441.39107510101263,123.48346108591603,Científica,HD  70002
1615,35615,5.59,291.1192822814705,222.36897447874804,Científica,HD  57478
1616,50241,5.59,662.4274561425664,102.17072689832068,Científica,HD  89062
1617,33575,5.59,267.61397126621426,167.75400525523352,Científica,HD  52018
1618,58654,5.59,764.2704744382642,452.5437282589239,Científica,HD 104438
1619,4283,5.59,580.8646488820739,691.3425081172803,Científica,HD   4853
1620,58427,5.59,823.4217446777299,19.996116549190948,Científica,HD 104035
1621,58326,5.59,824.2721004555802,28.26803717964416,Científica,HD 103884
1622,45001,5.59,524.7304584033799,150.19269215216065,Científica,* eps Pyx
1623,43499,5.59,569.0510138241531,30.743359567953917,Científica,HD  76113
1624,63972,5.59,954.5124389414289,127.10403895456872,Científica,HD 113778
1625,31457,5.59,264.13866599536556,107.97718894718874,Científica,HD  47144
1626,102253,5.59,740.178714934743,756.1182295138933,Científica,*   4 Cep
1627,74950,5.59,1179.5035735470794,143.35078926496837,Científica,V* GG Lup
1628,73841,5.59,938.6164568507802,567.0493830345897,Científica,* k Boo
1629,9573,5.59,401.9668907703857,715.7694046435698,Científica,*  53 Cas
1630,100261,5.59,745.0279206513808,742.7479970151819,Científica,V* AC Dra
1631,38908,5.59,512.4370465710582,10.99750147046731,Científica,HD  65907
1632,49569,5.59,616.7877166775202,211.61330949759304,Científica,HD  87808
1633,13665,5.59,351.70086760234256,687.7212773214355,Científica,HD  17948
1634,51491,5.59,659.6911410471207,228.96274907055667,Científica,HD  91120
1635,26093,5.6,111.109724671063,402.9479437322383,Científica,*  35 Ori
1636,41375,5.6,411.4170435325828,266.9152692996397,Científica,*   2 Hya
1637,31167,5.6,190.3693948864,272.64235369488813,Científica,HD  46304
1638,44883,5.6,496.1215640902823,245.5302195715852,Científica,*  19 Hya
1639,36388,5.6,300.3615739252603,282.35885037195214,Científica,HD  59311
1640,65072,5.6,862.4799624402192,491.4538959441196,Científica,*  23 CVn
1641,25329,5.6,60.564266756707696,264.1685478233689,Científica,HD  35536
1642,82028,5.6,1249.570216249066,505.748169813585,Científica,HD 151203
1643,5626,5.6,550.4192537497293,701.5290812503412,Científica,HD   6798
1644,36186,5.6,307.7265950501174,204.77639889248383,Científica,HD  58954
1645,59501,5.6,810.3988950215022,389.9316153699816,Científica,*   5 Com
1646,27743,5.6,141.5236975922699,392.9421627309202,Científica,* 137 Tau
1647,38253,5.6,343.5343552360296,245.18136954676493,Científica,HD  63752
1648,37623,5.6,380.5178819234164,117.72264014773867,Científica,HD  62578
1649,115770,5.6,568.2751868362988,750.6370432099437,Científica,HD 220974
1650,26215,5.6,101.88269234371694,380.2186614666987,Científica,HD  36881
1651,27629,5.6,188.0547746318365,462.89929641856247,Científica,HD  39004
1652,17460,5.6,114.40009457054816,594.5171603295398,Científica,HD  23193
1653,39177,5.6,370.3064561090211,367.4051220091809,Científica,*   3 Cnc
1654,51046,5.6,644.2586764748393,256.19671045175056,Científica,HD  90362
1655,66198,5.6,814.6743649966202,555.24135777065,Científica,*  81 UMa
1656,46221,5.6,526.2275210052451,261.01587012413034,Científica,*  28 Hya
1657,30436,5.61,202.32555794722404,167.2706950113831,Científica,HD  45018
1658,47570,5.61,555.1710647054035,455.5337388370761,Científica,*  43 Lyn
1659,45920,5.61,603.9020311836288,43.68848228436161,Científica,HD  81157
1660,63121,5.61,836.0829322708322,476.0594415041588,Científica,* alf01 CVn
